Leaf Size,In Sample RMSE,Out of Sample RMSE
2859,0.890705455,0.833608102
2860,0.865482585,0.803968464
2861,0.897675914,0.860978018
2862,0.902726591,0.839330806
2863,0.873655916,0.814524263
2864,0.912434567,0.846380215
2865,0.900738975,0.81809816
2866,0.846527125,0.79022996
2867,0.901845683,0.848962397
2868,0.862372526,0.799445112
2869,0.904080382,0.848241302
2870,0.906118259,0.850563175
2871,0.852358704,0.782585799
2872,0.910698869,0.847306835
2873,0.911694086,0.8425745
2874,0.905317385,0.850770939
2875,0.904991184,0.842149411
2876,0.900379086,0.835523076
2877,0.912240201,0.846361254
2878,0.845417232,0.780323889
2879,0.864483751,0.815903769
2880,0.861012972,0.807431338
2881,0.902112896,0.83488135
2882,0.895943799,0.822217826
2883,0.899682965,0.81790264
2884,0.904778229,0.858016892
2885,0.910137069,0.840224281
2886,0.865482585,0.803968464
2887,0.88232149,0.821779389
2888,0.908845265,0.838338262
2889,0.912238632,0.849611233
2890,0.911746723,0.848625319
2891,0.861529991,0.804546336
2892,0.911909154,0.845000807
2893,0.902110471,0.835838279
2894,0.906087846,0.831944503
2895,0.897651238,0.838783631
2896,0.904233525,0.832890679
2897,0.905315827,0.851195886
2898,0.912422063,0.846307658
2899,0.85959463,0.797767603
2900,0.91188265,0.848873487
2901,0.91010816,0.842871586
2902,0.869360616,0.819186164
2903,0.910282598,0.851323749
2904,0.840729977,0.782603152
2905,0.901209505,0.856669027
2906,0.897587017,0.84346764
2907,0.911822681,0.84326596
2908,0.911263125,0.852188977
2909,0.910675782,0.847088419
2910,0.846527125,0.792326992
2911,0.873655916,0.813933814
2912,0.904794367,0.835843985
2913,0.912191484,0.844583704
2914,0.91219401,0.844967428
2915,0.871298322,0.807177545
2916,0.905315368,0.832462463
2917,0.911386427,0.846540264
2918,0.857625776,0.77666785
2919,0.904778229,0.858016892
2920,0.846527125,0.792326992
2921,0.899081792,0.840563855
2922,0.904087811,0.848107245
2923,0.895943799,0.822217826
2924,0.835404018,0.779611438
2925,0.910282598,0.851323749
2926,0.900379086,0.835523076
2927,0.901157108,0.831696338
2928,0.900244536,0.848569469
2929,0.90239652,0.856248969
2930,0.912004344,0.845009827
2931,0.912250958,0.845536271
2932,0.899081792,0.840563855
2933,0.899081792,0.840563855
2934,0.882728453,0.823658115
2935,0.891866379,0.815956486
2936,0.836821134,0.780473669
2937,0.908028587,0.836606125
2938,0.912466301,0.84740733
2939,0.912466301,0.84740733
2940,0.912466301,0.84740733
2941,0.912466301,0.84740733
2942,0.912466301,0.84740733
2943,0.912466301,0.84740733
2944,0.912466301,0.84740733
2945,0.912466301,0.84740733
2946,0.912466301,0.84740733
2947,0.912466301,0.84740733
2948,0.912466301,0.84740733
2949,0.912466301,0.84740733
2950,0.912466301,0.84740733
2951,0.912466301,0.84740733
2952,0.912466301,0.84740733
2953,0.912466301,0.84740733
2954,0.912466301,0.84740733
2955,0.912466301,0.84740733
2956,0.912466301,0.84740733
2957,0.912466301,0.84740733
2958,0.912466301,0.84740733
2959,0.912466301,0.84740733
2960,0.912466301,0.84740733
2961,0.912466301,0.84740733
2962,0.912466301,0.84740733
2963,0.912466301,0.84740733
2964,0.912466301,0.84740733
2965,0.912466301,0.84740733
2966,0.912466301,0.84740733
2967,0.912466301,0.84740733
2968,0.912466301,0.84740733
2969,0.912466301,0.84740733
2970,0.912466301,0.84740733
2971,0.912466301,0.84740733
2972,0.912466301,0.84740733
2973,0.912466301,0.84740733
2974,0.912466301,0.84740733
2975,0.912466301,0.84740733
2976,0.912466301,0.84740733
2977,0.912466301,0.84740733
2978,0.912466301,0.84740733
2979,0.912466301,0.84740733
2980,0.912466301,0.84740733
2981,0.912466301,0.84740733
2982,0.912466301,0.84740733
2983,0.912466301,0.84740733
2984,0.912466301,0.84740733
2985,0.912466301,0.84740733
2986,0.912466301,0.84740733
2987,0.912466301,0.84740733
2988,0.912466301,0.84740733
2989,0.912466301,0.84740733
2990,0.912466301,0.84740733
2991,0.912466301,0.84740733
2992,0.912466301,0.84740733
2993,0.912466301,0.84740733
2994,0.912466301,0.84740733
2995,0.912466301,0.84740733
2996,0.912466301,0.84740733
2997,0.912466301,0.84740733
2998,0.912466301,0.84740733
2999,0.912466301,0.84740733
3000,0.912466301,0.84740733
3001,0.912466301,0.84740733
3002,0.912466301,0.84740733
3003,0.912466301,0.84740733
3004,0.912466301,0.84740733
3005,0.912466301,0.84740733
3006,0.912466301,0.84740733
3007,0.912466301,0.84740733
3008,0.912466301,0.84740733
3009,0.912466301,0.84740733
3010,0.912466301,0.84740733
3011,0.912466301,0.84740733
3012,0.912466301,0.84740733
3013,0.912466301,0.84740733
3014,0.912466301,0.84740733
3015,0.912466301,0.84740733
3016,0.912466301,0.84740733
3017,0.912466301,0.84740733
3018,0.912466301,0.84740733
3019,0.912466301,0.84740733
3020,0.912466301,0.84740733
3021,0.912466301,0.84740733
3022,0.912466301,0.84740733
3023,0.912466301,0.84740733
3024,0.912466301,0.84740733
3025,0.912466301,0.84740733
3026,0.912466301,0.84740733
3027,0.912466301,0.84740733
3028,0.912466301,0.84740733
3029,0.912466301,0.84740733
3030,0.912466301,0.84740733
3031,0.912466301,0.84740733
3032,0.912466301,0.84740733
3033,0.912466301,0.84740733
3034,0.912466301,0.84740733
3035,0.912466301,0.84740733
3036,0.912466301,0.84740733
3037,0.912466301,0.84740733
3038,0.912466301,0.84740733
3039,0.912466301,0.84740733
3040,0.912466301,0.84740733
3041,0.912466301,0.84740733
3042,0.912466301,0.84740733
3043,0.912466301,0.84740733
3044,0.912466301,0.84740733
3045,0.912466301,0.84740733
3046,0.912466301,0.84740733
3047,0.912466301,0.84740733
3048,0.912466301,0.84740733
3049,0.912466301,0.84740733
3050,0.912466301,0.84740733
3051,0.912466301,0.84740733
3052,0.912466301,0.84740733
3053,0.912466301,0.84740733
3054,0.912466301,0.84740733
3055,0.912466301,0.84740733
3056,0.912466301,0.84740733
3057,0.912466301,0.84740733
3058,0.912466301,0.84740733
3059,0.912466301,0.84740733
3060,0.912466301,0.84740733
3061,0.912466301,0.84740733
3062,0.912466301,0.84740733
3063,0.912466301,0.84740733
3064,0.912466301,0.84740733
3065,0.912466301,0.84740733
3066,0.912466301,0.84740733
3067,0.912466301,0.84740733
3068,0.912466301,0.84740733
3069,0.912466301,0.84740733
3070,0.912466301,0.84740733
3071,0.912466301,0.84740733
3072,0.912466301,0.84740733
3073,0.912466301,0.84740733
3074,0.912466301,0.84740733
3075,0.912466301,0.84740733
3076,0.912466301,0.84740733
3077,0.912466301,0.84740733
3078,0.912466301,0.84740733
3079,0.912466301,0.84740733
3080,0.912466301,0.84740733
3081,0.912466301,0.84740733
3082,0.912466301,0.84740733
3083,0.912466301,0.84740733
3084,0.912466301,0.84740733
3085,0.912466301,0.84740733
3086,0.912466301,0.84740733
3087,0.912466301,0.84740733
3088,0.912466301,0.84740733
3089,0.912466301,0.84740733
3090,0.912466301,0.84740733
3091,0.912466301,0.84740733
3092,0.912466301,0.84740733
3093,0.912466301,0.84740733
3094,0.912466301,0.84740733
3095,0.912466301,0.84740733
3096,0.912466301,0.84740733
3097,0.912466301,0.84740733
3098,0.912466301,0.84740733
3099,0.912466301,0.84740733
3100,0.912466301,0.84740733
3101,0.912466301,0.84740733
3102,0.912466301,0.84740733
3103,0.912466301,0.84740733
3104,0.912466301,0.84740733
3105,0.912466301,0.84740733
3106,0.912466301,0.84740733
3107,0.912466301,0.84740733
3108,0.912466301,0.84740733
3109,0.912466301,0.84740733
3110,0.912466301,0.84740733
3111,0.912466301,0.84740733
3112,0.912466301,0.84740733
3113,0.912466301,0.84740733
3114,0.912466301,0.84740733
3115,0.912466301,0.84740733
3116,0.912466301,0.84740733
3117,0.912466301,0.84740733
3118,0.912466301,0.84740733
3119,0.912466301,0.84740733
3120,0.912466301,0.84740733
3121,0.912466301,0.84740733
3122,0.912466301,0.84740733
3123,0.912466301,0.84740733
3124,0.912466301,0.84740733
3125,0.912466301,0.84740733
3126,0.912466301,0.84740733
3127,0.912466301,0.84740733
3128,0.912466301,0.84740733
3129,0.912466301,0.84740733
3130,0.912466301,0.84740733
3131,0.912466301,0.84740733
3132,0.912466301,0.84740733
3133,0.912466301,0.84740733
3134,0.912466301,0.84740733
3135,0.912466301,0.84740733
3136,0.912466301,0.84740733
3137,0.912466301,0.84740733
3138,0.912466301,0.84740733
3139,0.912466301,0.84740733
3140,0.912466301,0.84740733
3141,0.912466301,0.84740733
3142,0.912466301,0.84740733
3143,0.912466301,0.84740733
3144,0.912466301,0.84740733
3145,0.912466301,0.84740733
3146,0.912466301,0.84740733
3147,0.912466301,0.84740733
3148,0.912466301,0.84740733
3149,0.912466301,0.84740733
3150,0.912466301,0.84740733
3151,0.912466301,0.84740733
3152,0.912466301,0.84740733
3153,0.912466301,0.84740733
3154,0.912466301,0.84740733
3155,0.912466301,0.84740733
3156,0.912466301,0.84740733
3157,0.912466301,0.84740733
3158,0.912466301,0.84740733
3159,0.912466301,0.84740733
3160,0.912466301,0.84740733
3161,0.912466301,0.84740733
3162,0.912466301,0.84740733
3163,0.912466301,0.84740733
3164,0.912466301,0.84740733
3165,0.912466301,0.84740733
3166,0.912466301,0.84740733
3167,0.912466301,0.84740733
3168,0.912466301,0.84740733
3169,0.912466301,0.84740733
3170,0.912466301,0.84740733
3171,0.912466301,0.84740733
3172,0.912466301,0.84740733
3173,0.912466301,0.84740733
3174,0.912466301,0.84740733
3175,0.912466301,0.84740733
3176,0.912466301,0.84740733
3177,0.912466301,0.84740733
3178,0.912466301,0.84740733
3179,0.912466301,0.84740733
3180,0.912466301,0.84740733
3181,0.912466301,0.84740733
3182,0.912466301,0.84740733
3183,0.912466301,0.84740733
3184,0.912466301,0.84740733
3185,0.912466301,0.84740733
3186,0.912466301,0.84740733
3187,0.912466301,0.84740733
3188,0.912466301,0.84740733
3189,0.912466301,0.84740733
3190,0.912466301,0.84740733
3191,0.912466301,0.84740733
3192,0.912466301,0.84740733
3193,0.912466301,0.84740733
3194,0.912466301,0.84740733
3195,0.912466301,0.84740733
3196,0.912466301,0.84740733
3197,0.912466301,0.84740733
3198,0.912466301,0.84740733
3199,0.912466301,0.84740733
3200,0.912466301,0.84740733
3201,0.912466301,0.84740733
3202,0.912466301,0.84740733
3203,0.912466301,0.84740733
3204,0.912466301,0.84740733
3205,0.912466301,0.84740733
3206,0.912466301,0.84740733
3207,0.912466301,0.84740733
3208,0.912466301,0.84740733
3209,0.912466301,0.84740733
3210,0.912466301,0.84740733
3211,0.912466301,0.84740733
3212,0.912466301,0.84740733
3213,0.912466301,0.84740733
3214,0.912466301,0.84740733
3215,0.912466301,0.84740733
3216,0.912466301,0.84740733
3217,0.912466301,0.84740733
3218,0.912466301,0.84740733
3219,0.912466301,0.84740733
3220,0.912466301,0.84740733
3221,0.912466301,0.84740733
3222,0.912466301,0.84740733
3223,0.912466301,0.84740733
3224,0.912466301,0.84740733
3225,0.912466301,0.84740733
3226,0.912466301,0.84740733
3227,0.912466301,0.84740733
3228,0.912466301,0.84740733
3229,0.912466301,0.84740733
3230,0.912466301,0.84740733
3231,0.912466301,0.84740733
3232,0.912466301,0.84740733
3233,0.912466301,0.84740733
3234,0.912466301,0.84740733
3235,0.912466301,0.84740733
3236,0.912466301,0.84740733
3237,0.912466301,0.84740733
3238,0.912466301,0.84740733
3239,0.912466301,0.84740733
3240,0.912466301,0.84740733
3241,0.912466301,0.84740733
3242,0.912466301,0.84740733
3243,0.912466301,0.84740733
3244,0.912466301,0.84740733
3245,0.912466301,0.84740733
3246,0.912466301,0.84740733
3247,0.912466301,0.84740733
3248,0.912466301,0.84740733
3249,0.912466301,0.84740733
3250,0.912466301,0.84740733
3251,0.912466301,0.84740733
3252,0.912466301,0.84740733
3253,0.912466301,0.84740733
3254,0.912466301,0.84740733
3255,0.912466301,0.84740733
3256,0.912466301,0.84740733
3257,0.912466301,0.84740733
3258,0.912466301,0.84740733
3259,0.912466301,0.84740733
3260,0.912466301,0.84740733
3261,0.912466301,0.84740733
3262,0.912466301,0.84740733
3263,0.912466301,0.84740733
3264,0.912466301,0.84740733
3265,0.912466301,0.84740733
3266,0.912466301,0.84740733
3267,0.912466301,0.84740733
3268,0.912466301,0.84740733
3269,0.912466301,0.84740733
3270,0.912466301,0.84740733
3271,0.912466301,0.84740733
3272,0.912466301,0.84740733
3273,0.912466301,0.84740733
3274,0.912466301,0.84740733
3275,0.912466301,0.84740733
3276,0.912466301,0.84740733
3277,0.912466301,0.84740733
3278,0.912466301,0.84740733
3279,0.912466301,0.84740733
3280,0.912466301,0.84740733
3281,0.912466301,0.84740733
3282,0.912466301,0.84740733
3283,0.912466301,0.84740733
3284,0.912466301,0.84740733
3285,0.912466301,0.84740733
3286,0.912466301,0.84740733
3287,0.912466301,0.84740733
3288,0.912466301,0.84740733
3289,0.912466301,0.84740733
3290,0.912466301,0.84740733
3291,0.912466301,0.84740733
3292,0.912466301,0.84740733
3293,0.912466301,0.84740733
3294,0.912466301,0.84740733
3295,0.912466301,0.84740733
3296,0.912466301,0.84740733
3297,0.912466301,0.84740733
3298,0.912466301,0.84740733
3299,0.912466301,0.84740733
3300,0.912466301,0.84740733
3301,0.912466301,0.84740733
3302,0.912466301,0.84740733
3303,0.912466301,0.84740733
3304,0.912466301,0.84740733
3305,0.912466301,0.84740733
3306,0.912466301,0.84740733
3307,0.912466301,0.84740733
3308,0.912466301,0.84740733
3309,0.912466301,0.84740733
3310,0.912466301,0.84740733
3311,0.912466301,0.84740733
3312,0.912466301,0.84740733
3313,0.912466301,0.84740733
3314,0.912466301,0.84740733
3315,0.912466301,0.84740733
3316,0.912466301,0.84740733
3317,0.912466301,0.84740733
3318,0.912466301,0.84740733
3319,0.912466301,0.84740733
3320,0.912466301,0.84740733
3321,0.912466301,0.84740733
3322,0.912466301,0.84740733
3323,0.912466301,0.84740733
3324,0.912466301,0.84740733
3325,0.912466301,0.84740733
3326,0.912466301,0.84740733
3327,0.912466301,0.84740733
3328,0.912466301,0.84740733
3329,0.912466301,0.84740733
3330,0.912466301,0.84740733
3331,0.912466301,0.84740733
3332,0.912466301,0.84740733
3333,0.912466301,0.84740733
3334,0.912466301,0.84740733
3335,0.912466301,0.84740733
3336,0.912466301,0.84740733
3337,0.912466301,0.84740733
3338,0.912466301,0.84740733
3339,0.912466301,0.84740733
3340,0.912466301,0.84740733
3341,0.912466301,0.84740733
3342,0.912466301,0.84740733
3343,0.912466301,0.84740733
3344,0.912466301,0.84740733
3345,0.912466301,0.84740733
3346,0.912466301,0.84740733
3347,0.912466301,0.84740733
3348,0.912466301,0.84740733
3349,0.912466301,0.84740733
3350,0.912466301,0.84740733
3351,0.912466301,0.84740733
3352,0.912466301,0.84740733
3353,0.912466301,0.84740733
3354,0.912466301,0.84740733
3355,0.912466301,0.84740733
3356,0.912466301,0.84740733
3357,0.912466301,0.84740733
3358,0.912466301,0.84740733
3359,0.912466301,0.84740733
3360,0.912466301,0.84740733
3361,0.912466301,0.84740733
3362,0.912466301,0.84740733
3363,0.912466301,0.84740733
3364,0.912466301,0.84740733
3365,0.912466301,0.84740733
3366,0.912466301,0.84740733
3367,0.912466301,0.84740733
3368,0.912466301,0.84740733
3369,0.912466301,0.84740733
3370,0.912466301,0.84740733
3371,0.912466301,0.84740733
3372,0.912466301,0.84740733
3373,0.912466301,0.84740733
3374,0.912466301,0.84740733
3375,0.912466301,0.84740733
3376,0.912466301,0.84740733
3377,0.912466301,0.84740733
3378,0.912466301,0.84740733
3379,0.912466301,0.84740733
3380,0.912466301,0.84740733
3381,0.912466301,0.84740733
3382,0.912466301,0.84740733
3383,0.912466301,0.84740733
3384,0.912466301,0.84740733
3385,0.912466301,0.84740733
3386,0.912466301,0.84740733
3387,0.912466301,0.84740733
3388,0.912466301,0.84740733
3389,0.912466301,0.84740733
3390,0.912466301,0.84740733
3391,0.912466301,0.84740733
3392,0.912466301,0.84740733
3393,0.912466301,0.84740733
3394,0.912466301,0.84740733
3395,0.912466301,0.84740733
3396,0.912466301,0.84740733
3397,0.912466301,0.84740733
3398,0.912466301,0.84740733
3399,0.912466301,0.84740733
3400,0.912466301,0.84740733
3401,0.912466301,0.84740733
3402,0.912466301,0.84740733
3403,0.912466301,0.84740733
3404,0.912466301,0.84740733
3405,0.912466301,0.84740733
3406,0.912466301,0.84740733
3407,0.912466301,0.84740733
3408,0.912466301,0.84740733
3409,0.912466301,0.84740733
3410,0.912466301,0.84740733
3411,0.912466301,0.84740733
3412,0.912466301,0.84740733
3413,0.912466301,0.84740733
3414,0.912466301,0.84740733
3415,0.912466301,0.84740733
3416,0.912466301,0.84740733
3417,0.912466301,0.84740733
3418,0.912466301,0.84740733
3419,0.912466301,0.84740733
3420,0.912466301,0.84740733
3421,0.912466301,0.84740733
3422,0.912466301,0.84740733
3423,0.912466301,0.84740733
3424,0.912466301,0.84740733
3425,0.912466301,0.84740733
3426,0.912466301,0.84740733
3427,0.912466301,0.84740733
3428,0.912466301,0.84740733
3429,0.912466301,0.84740733
3430,0.912466301,0.84740733
3431,0.912466301,0.84740733
3432,0.912466301,0.84740733
3433,0.912466301,0.84740733
3434,0.912466301,0.84740733
3435,0.912466301,0.84740733
3436,0.912466301,0.84740733
3437,0.912466301,0.84740733
3438,0.912466301,0.84740733
3439,0.912466301,0.84740733
3440,0.912466301,0.84740733
3441,0.912466301,0.84740733
3442,0.912466301,0.84740733
3443,0.912466301,0.84740733
3444,0.912466301,0.84740733
3445,0.912466301,0.84740733
3446,0.912466301,0.84740733
3447,0.912466301,0.84740733
3448,0.912466301,0.84740733
3449,0.912466301,0.84740733
3450,0.912466301,0.84740733
3451,0.912466301,0.84740733
3452,0.912466301,0.84740733
3453,0.912466301,0.84740733
3454,0.912466301,0.84740733
3455,0.912466301,0.84740733
3456,0.912466301,0.84740733
3457,0.912466301,0.84740733
3458,0.912466301,0.84740733
3459,0.912466301,0.84740733
3460,0.912466301,0.84740733
3461,0.912466301,0.84740733
3462,0.912466301,0.84740733
3463,0.912466301,0.84740733
3464,0.912466301,0.84740733
3465,0.912466301,0.84740733
3466,0.912466301,0.84740733
3467,0.912466301,0.84740733
3468,0.912466301,0.84740733
3469,0.912466301,0.84740733
3470,0.912466301,0.84740733
3471,0.912466301,0.84740733
3472,0.912466301,0.84740733
3473,0.912466301,0.84740733
3474,0.912466301,0.84740733
3475,0.912466301,0.84740733
3476,0.912466301,0.84740733
3477,0.912466301,0.84740733
3478,0.912466301,0.84740733
3479,0.912466301,0.84740733
3480,0.912466301,0.84740733
3481,0.912466301,0.84740733
3482,0.912466301,0.84740733
3483,0.912466301,0.84740733
3484,0.912466301,0.84740733
3485,0.912466301,0.84740733
3486,0.912466301,0.84740733
3487,0.912466301,0.84740733
3488,0.912466301,0.84740733
3489,0.912466301,0.84740733
3490,0.912466301,0.84740733
3491,0.912466301,0.84740733
3492,0.912466301,0.84740733
3493,0.912466301,0.84740733
3494,0.912466301,0.84740733
3495,0.912466301,0.84740733
3496,0.912466301,0.84740733
3497,0.912466301,0.84740733
3498,0.912466301,0.84740733
3499,0.912466301,0.84740733
3500,0.912466301,0.84740733
3501,0.912466301,0.84740733
3502,0.912466301,0.84740733
3503,0.912466301,0.84740733
3504,0.912466301,0.84740733
3505,0.912466301,0.84740733
3506,0.912466301,0.84740733
3507,0.912466301,0.84740733
3508,0.912466301,0.84740733
3509,0.912466301,0.84740733
3510,0.912466301,0.84740733
3511,0.912466301,0.84740733
3512,0.912466301,0.84740733
3513,0.912466301,0.84740733
3514,0.912466301,0.84740733
3515,0.912466301,0.84740733
3516,0.912466301,0.84740733
3517,0.912466301,0.84740733
3518,0.912466301,0.84740733
3519,0.912466301,0.84740733
3520,0.912466301,0.84740733
3521,0.912466301,0.84740733
3522,0.912466301,0.84740733
3523,0.912466301,0.84740733
3524,0.912466301,0.84740733
3525,0.912466301,0.84740733
3526,0.912466301,0.84740733
3527,0.912466301,0.84740733
3528,0.912466301,0.84740733
3529,0.912466301,0.84740733
3530,0.912466301,0.84740733
3531,0.912466301,0.84740733
3532,0.912466301,0.84740733
3533,0.912466301,0.84740733
3534,0.912466301,0.84740733
3535,0.912466301,0.84740733
3536,0.912466301,0.84740733
3537,0.912466301,0.84740733
3538,0.912466301,0.84740733
3539,0.912466301,0.84740733
3540,0.912466301,0.84740733
3541,0.912466301,0.84740733
3542,0.912466301,0.84740733
3543,0.912466301,0.84740733
3544,0.912466301,0.84740733
3545,0.912466301,0.84740733
3546,0.912466301,0.84740733
3547,0.912466301,0.84740733
3548,0.912466301,0.84740733
3549,0.912466301,0.84740733
3550,0.912466301,0.84740733
3551,0.912466301,0.84740733
3552,0.912466301,0.84740733
3553,0.912466301,0.84740733
3554,0.912466301,0.84740733
3555,0.912466301,0.84740733
3556,0.912466301,0.84740733
3557,0.912466301,0.84740733
3558,0.912466301,0.84740733
3559,0.912466301,0.84740733
3560,0.912466301,0.84740733
3561,0.912466301,0.84740733
3562,0.912466301,0.84740733
3563,0.912466301,0.84740733
3564,0.912466301,0.84740733
3565,0.912466301,0.84740733
3566,0.912466301,0.84740733
3567,0.912466301,0.84740733
3568,0.912466301,0.84740733
3569,0.912466301,0.84740733
3570,0.912466301,0.84740733
3571,0.912466301,0.84740733
3572,0.912466301,0.84740733
3573,0.912466301,0.84740733
3574,0.912466301,0.84740733
3575,0.912466301,0.84740733
3576,0.912466301,0.84740733
3577,0.912466301,0.84740733
3578,0.912466301,0.84740733
3579,0.912466301,0.84740733
3580,0.912466301,0.84740733
3581,0.912466301,0.84740733
3582,0.912466301,0.84740733
3583,0.912466301,0.84740733
3584,0.912466301,0.84740733
3585,0.912466301,0.84740733
3586,0.912466301,0.84740733
3587,0.912466301,0.84740733
3588,0.912466301,0.84740733
3589,0.912466301,0.84740733
3590,0.912466301,0.84740733
3591,0.912466301,0.84740733
3592,0.912466301,0.84740733
3593,0.912466301,0.84740733
3594,0.912466301,0.84740733
3595,0.912466301,0.84740733
3596,0.912466301,0.84740733
3597,0.912466301,0.84740733
3598,0.912466301,0.84740733
3599,0.912466301,0.84740733
3600,0.912466301,0.84740733
3601,0.912466301,0.84740733
3602,0.912466301,0.84740733
3603,0.912466301,0.84740733
3604,0.912466301,0.84740733
3605,0.912466301,0.84740733
3606,0.912466301,0.84740733
3607,0.912466301,0.84740733
3608,0.912466301,0.84740733
3609,0.912466301,0.84740733
3610,0.912466301,0.84740733
3611,0.912466301,0.84740733
3612,0.912466301,0.84740733
3613,0.912466301,0.84740733
3614,0.912466301,0.84740733
3615,0.912466301,0.84740733
3616,0.912466301,0.84740733
3617,0.912466301,0.84740733
3618,0.912466301,0.84740733
3619,0.912466301,0.84740733
3620,0.912466301,0.84740733
3621,0.912466301,0.84740733
3622,0.912466301,0.84740733
3623,0.912466301,0.84740733
3624,0.912466301,0.84740733
3625,0.912466301,0.84740733
3626,0.912466301,0.84740733
3627,0.912466301,0.84740733
3628,0.912466301,0.84740733
3629,0.912466301,0.84740733
3630,0.912466301,0.84740733
3631,0.912466301,0.84740733
3632,0.912466301,0.84740733
3633,0.912466301,0.84740733
3634,0.912466301,0.84740733
3635,0.912466301,0.84740733
3636,0.912466301,0.84740733
3637,0.912466301,0.84740733
3638,0.912466301,0.84740733
3639,0.912466301,0.84740733
3640,0.912466301,0.84740733
3641,0.912466301,0.84740733
3642,0.912466301,0.84740733
3643,0.912466301,0.84740733
3644,0.912466301,0.84740733
3645,0.912466301,0.84740733
3646,0.912466301,0.84740733
3647,0.912466301,0.84740733
3648,0.912466301,0.84740733
3649,0.912466301,0.84740733
3650,0.912466301,0.84740733
3651,0.912466301,0.84740733
3652,0.912466301,0.84740733
3653,0.912466301,0.84740733
3654,0.912466301,0.84740733
3655,0.912466301,0.84740733
3656,0.912466301,0.84740733
3657,0.912466301,0.84740733
3658,0.912466301,0.84740733
3659,0.912466301,0.84740733
3660,0.912466301,0.84740733
3661,0.912466301,0.84740733
3662,0.912466301,0.84740733
3663,0.912466301,0.84740733
3664,0.912466301,0.84740733
3665,0.912466301,0.84740733
3666,0.912466301,0.84740733
3667,0.912466301,0.84740733
3668,0.912466301,0.84740733
3669,0.912466301,0.84740733
3670,0.912466301,0.84740733
3671,0.912466301,0.84740733
3672,0.912466301,0.84740733
3673,0.912466301,0.84740733
3674,0.912466301,0.84740733
3675,0.912466301,0.84740733
3676,0.912466301,0.84740733
3677,0.912466301,0.84740733
3678,0.912466301,0.84740733
3679,0.912466301,0.84740733
3680,0.912466301,0.84740733
3681,0.912466301,0.84740733
3682,0.912466301,0.84740733
3683,0.912466301,0.84740733
3684,0.912466301,0.84740733
3685,0.912466301,0.84740733
3686,0.912466301,0.84740733
3687,0.912466301,0.84740733
3688,0.912466301,0.84740733
3689,0.912466301,0.84740733
3690,0.912466301,0.84740733
3691,0.912466301,0.84740733
3692,0.912466301,0.84740733
3693,0.912466301,0.84740733
3694,0.912466301,0.84740733
3695,0.912466301,0.84740733
3696,0.912466301,0.84740733
3697,0.912466301,0.84740733
3698,0.912466301,0.84740733
3699,0.912466301,0.84740733
3700,0.912466301,0.84740733
3701,0.912466301,0.84740733
3702,0.912466301,0.84740733
3703,0.912466301,0.84740733
3704,0.912466301,0.84740733
3705,0.912466301,0.84740733
3706,0.912466301,0.84740733
3707,0.912466301,0.84740733
3708,0.912466301,0.84740733
3709,0.912466301,0.84740733
3710,0.912466301,0.84740733
3711,0.912466301,0.84740733
3712,0.912466301,0.84740733
3713,0.912466301,0.84740733
3714,0.912466301,0.84740733
3715,0.912466301,0.84740733
3716,0.912466301,0.84740733
3717,0.912466301,0.84740733
3718,0.912466301,0.84740733
3719,0.912466301,0.84740733
3720,0.912466301,0.84740733
3721,0.912466301,0.84740733
3722,0.912466301,0.84740733
3723,0.912466301,0.84740733
3724,0.912466301,0.84740733
3725,0.912466301,0.84740733
3726,0.912466301,0.84740733
3727,0.912466301,0.84740733
3728,0.912466301,0.84740733
3729,0.912466301,0.84740733
3730,0.912466301,0.84740733
3731,0.912466301,0.84740733
3732,0.912466301,0.84740733
3733,0.912466301,0.84740733
3734,0.912466301,0.84740733
3735,0.912466301,0.84740733
3736,0.912466301,0.84740733
3737,0.912466301,0.84740733
3738,0.912466301,0.84740733
3739,0.912466301,0.84740733
3740,0.912466301,0.84740733
3741,0.912466301,0.84740733
3742,0.912466301,0.84740733
3743,0.912466301,0.84740733
3744,0.912466301,0.84740733
3745,0.912466301,0.84740733
3746,0.912466301,0.84740733
3747,0.912466301,0.84740733
3748,0.912466301,0.84740733
3749,0.912466301,0.84740733
3750,0.912466301,0.84740733
3751,0.912466301,0.84740733
3752,0.912466301,0.84740733
3753,0.912466301,0.84740733
3754,0.912466301,0.84740733
3755,0.912466301,0.84740733
3756,0.912466301,0.84740733
3757,0.912466301,0.84740733
3758,0.912466301,0.84740733
3759,0.912466301,0.84740733
3760,0.912466301,0.84740733
3761,0.912466301,0.84740733
3762,0.912466301,0.84740733
3763,0.912466301,0.84740733
3764,0.912466301,0.84740733
3765,0.912466301,0.84740733
3766,0.912466301,0.84740733
3767,0.912466301,0.84740733
3768,0.912466301,0.84740733
3769,0.912466301,0.84740733
3770,0.912466301,0.84740733
3771,0.912466301,0.84740733
3772,0.912466301,0.84740733
3773,0.912466301,0.84740733
3774,0.912466301,0.84740733
3775,0.912466301,0.84740733
3776,0.912466301,0.84740733
3777,0.912466301,0.84740733
3778,0.912466301,0.84740733
3779,0.912466301,0.84740733
3780,0.912466301,0.84740733
3781,0.912466301,0.84740733
3782,0.912466301,0.84740733
3783,0.912466301,0.84740733
3784,0.912466301,0.84740733
3785,0.912466301,0.84740733
3786,0.912466301,0.84740733
3787,0.912466301,0.84740733
3788,0.912466301,0.84740733
3789,0.912466301,0.84740733
